comparison_group,comparison,method_a,method_b,exp_a,exp_b,spf,log_source_a,log_source_b,metric_family,metric,p_adj_bh,n_valid,n_nan,mean_a,mean_b,mean_diff,ci_low,ci_high,W_stat,p_raw,effect_r,direction
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_16spf_sampling,GRASP,16,test_inference_logs_mri_journal_revised.json,—,temporal,early_corr,0.00030517578125,15,10,0.9565116666666669,0.9813081333333333,-0.02479646666666646,-0.03928138026315454,-0.010311553070178755,0.0,6.103515625e-05,1.0,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_16spf_sampling,GRASP,16,test_inference_logs_mri_journal_revised.json,—,temporal,early_mae,0.2501627604166667,15,10,1.7076821333333334,1.4655056666666666,0.2421764666666668,-0.0756155479142139,0.5599684812475472,36.0,0.1876220703125,0.7,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_16spf_sampling,GRASP,16,test_inference_logs_mri_journal_revised.json,—,temporal,iauc10_err,0.005832248263888889,15,10,14.981775933333337,10.391459133333335,4.590316800000002,1.575803559018044,7.6048300409819545,10.0,0.00262451171875,0.9166666666666666,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_16spf_sampling,GRASP,16,test_inference_logs_mri_journal_revised.json,—,temporal,ttae_sec,0.00048828125,15,10,4.281696666666666,1.7157254,2.565971266666666,1.648336834137016,3.4836056991963167,1.0,0.0001220703125,0.9916666666666667,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_16spf_sampling,GRASP,16,test_inference_logs_mri_journal_revised.json,—,temporal,wash_in_slope_err,0.623779296875,15,10,0.025957333333333336,0.0236222,0.0023351333333333363,-0.0031592074369621932,0.00782947410362886,49.0,0.5614013671875,0.5916666666666667,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_16spf_sampling,GRASP,16,test_inference_logs_mri_journal_revised.json,—,mc,dc_mae,0.029578447341918945,25,0,0.606082,0.6071516,-0.0010696000000000039,-0.0020718846476402986,-6.731535235969554e-05,82.0,0.029578447341918945,0.7476923076923077,a_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_16spf_sampling,GRASP,16,test_inference_logs_mri_journal_revised.json,—,mc,ssdu_nmse,3.178914388020833e-07,23,2,0.31938560869565213,0.4839859130434784,-0.16460030434782624,-0.17619143025528408,-0.15300917844036807,0.0,2.384185791015625e-07,1.0,a_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_24spf_sampling,GRASP,24,test_inference_logs_mri_journal_revised.json,—,spatial,ssim,7.152557373046875e-08,25,0,0.9084425199999999,0.9238548799999999,-0.015412360000000014,-0.017755752340931463,-0.013068967659068502,0.0,5.960464477539063e-08,1.0,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_24spf_sampling,GRASP,24,test_inference_logs_mri_journal_revised.json,—,spatial,psnr,0.12664812803268433,25,0,29.85799976,29.837619760000003,0.020379999999995846,-0.05215936892844552,0.09291936892844602,105.0,0.12664812803268433,0.676923076923077,a_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_24spf_sampling,GRASP,24,test_inference_logs_mri_journal_revised.json,—,spatial,lpips,7.152557373046875e-08,25,0,0.046496640000000006,0.03256236,0.013934280000000007,0.01198921687556662,0.015879343124433377,0.0,5.960464477539063e-08,1.0,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_24spf_sampling,GRASP,24,test_inference_logs_mri_journal_revised.json,—,temporal,early_corr,0.00030517578125,15,10,0.9678331333333332,0.9916619333333334,-0.023828800000000205,-0.03416605772071974,-0.013491542279280252,0.0,6.103515625e-05,1.0,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_24spf_sampling,GRASP,24,test_inference_logs_mri_journal_revised.json,—,temporal,early_mae,0.011189778645833334,15,10,1.5853126000000002,1.1717449333333332,0.413567666666667,0.1311138051428805,0.6960215281904527,14.0,0.0067138671875,0.8833333333333333,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_24spf_sampling,GRASP,24,test_inference_logs_mri_journal_revised.json,—,temporal,iauc10_err,0.011189778645833334,15,10,21.737256,15.363488933333333,6.373767066666666,1.6081399896943624,11.139394143638974,14.0,0.0067138671875,0.8833333333333333,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_24spf_sampling,GRASP,24,test_inference_logs_mri_journal_revised.json,—,temporal,ttae_sec,0.002453849381304171,15,10,2.898433533333333,0.9496805999999999,1.948752933333333,0.9118627213136392,2.9856431453530274,0.0,0.0009815397525216685,1.0,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_24spf_sampling,GRASP,24,test_inference_logs_mri_journal_revised.json,—,temporal,wash_in_slope_err,0.043073381696428575,15,10,0.012669199999999999,0.0161328,-0.0034636000000000007,-0.006436466220095784,-0.0004907337799042138,22.0,0.0301513671875,0.8166666666666667,a_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_24spf_sampling,GRASP,24,test_inference_logs_mri_journal_revised.json,—,mc,dc_mae,0.0018575532095772879,25,0,0.57029068,0.56859212,0.0016985600000000156,0.0006583223168407874,0.002738797683159186,50.0,0.001625359058380127,0.8461538461538461,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_24spf_sampling,GRASP,24,test_inference_logs_mri_journal_revised.json,—,mc,ssdu_nmse,3.178914388020833e-07,23,2,0.3273549130434783,0.43081021739130443,-0.10345530434782613,-0.11428553585275827,-0.0926250728428939,0.0,2.384185791015625e-07,1.0,a_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_36spf_sampling,GRASP,36,test_inference_logs_mri_journal_revised.json,—,spatial,ssim,3.2511624422940344e-07,25,0,0.9063085599999999,0.9184737600000001,-0.01216520000000021,-0.014847441212863433,-0.009482958787136576,3.0,2.980232238769531e-07,0.9907692307692307,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_36spf_sampling,GRASP,36,test_inference_logs_mri_journal_revised.json,—,spatial,psnr,7.152557373046875e-08,25,0,29.617301360000003,29.211942639999997,0.40535872000000595,0.3433360832359106,0.4673813567640893,0.0,5.960464477539063e-08,1.0,a_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_36spf_sampling,GRASP,36,test_inference_logs_mri_journal_revised.json,—,spatial,lpips,7.152557373046875e-08,25,0,0.047595,0.0342942,0.013300800000000002,0.01118466265884921,0.01541693734115079,0.0,5.960464477539063e-08,1.0,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_36spf_sampling,GRASP,36,test_inference_logs_mri_journal_revised.json,—,temporal,early_corr,0.00244140625,15,10,0.9846930666666666,0.9963528000000001,-0.011659733333333588,-0.020280573133690725,-0.003038893532975949,6.0,0.0008544921875,0.95,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_36spf_sampling,GRASP,36,test_inference_logs_mri_journal_revised.json,—,temporal,early_mae,0.45812270220588236,15,10,0.9622504,0.8782994000000001,0.08395099999999989,-0.10579329240793242,0.27369529240793233,44.0,0.389404296875,0.6333333333333333,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_36spf_sampling,GRASP,36,test_inference_logs_mri_journal_revised.json,—,temporal,iauc10_err,0.76153564453125,15,10,26.102194866666665,24.586391600000002,1.515803266666662,-4.124337413622415,7.15594394695575,54.0,0.76153564453125,0.55,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_36spf_sampling,GRASP,36,test_inference_logs_mri_journal_revised.json,—,temporal,ttae_sec,0.0066912362317017625,15,10,1.6927586000000001,0.46416799999999997,1.2285906000000002,0.5307909969484794,1.9263902030515205,0.0,0.0033456181158508813,1.0,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_36spf_sampling,GRASP,36,test_inference_logs_mri_journal_revised.json,—,temporal,wash_in_slope_err,0.45812270220588236,15,10,0.011907466666666667,0.009290933333333334,0.002616533333333332,-0.002628384746279674,0.007861451412946339,44.0,0.389404296875,0.6333333333333333,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_36spf_sampling,GRASP,36,test_inference_logs_mri_journal_revised.json,—,mc,dc_mae,2.384185791015625e-07,25,0,0.5275443599999999,0.52331372,0.004230639999999952,0.003195236951565863,0.005266043048434135,0.0,5.960464477539063e-08,1.0,b_better
accel_sweep,SSDU_vs_GRASP,SSDU,GRASP,ssdu_36spf_sampling,GRASP,36,test_inference_logs_mri_journal_revised.json,—,mc,ssdu_nmse,3.178914388020833e-07,23,2,0.36879926086956516,0.44890995652173915,-0.08011069565217399,-0.08954551052336565,-0.07067588078098216,0.0,2.384185791015625e-07,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_8spf_sampling_arrshift_fop,ssdu_8spf_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,ssim,6.502324884588069e-08,25,0,0.91841324,0.80444644,0.11396680000000003,0.09856949552407504,0.12936410447592495,0.0,5.960464477539063e-08,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_8spf_sampling_arrshift_fop,ssdu_8spf_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,psnr,6.502324884588069e-08,25,0,30.16597952,28.862056640000006,1.3039228799999947,1.0805812442868434,1.5272645157131566,0.0,5.960464477539063e-08,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_8spf_sampling_arrshift_fop,ssdu_8spf_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,lpips,6.502324884588069e-08,25,0,0.05249264,0.10859448,-0.05610183999999999,-0.060965197957617984,-0.051238482042382016,0.0,5.960464477539063e-08,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_8spf_sampling_arrshift_fop,ssdu_8spf_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_corr,0.00017438616071428572,15,10,0.9865469333333333,0.9449189333333332,0.04162800000000011,0.025652328625161282,0.05760367137483868,0.0,6.103515625e-05,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_8spf_sampling_arrshift_fop,ssdu_8spf_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_mae,0.21632603236607145,15,10,1.6366159999999996,1.8560971333333331,-0.21948113333333352,-0.46327673696030747,0.024314470293640728,34.0,0.15142822265625,0.7166666666666667,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_8spf_sampling_arrshift_fop,ssdu_8spf_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,iauc10_err,0.00017438616071428572,15,10,13.940928533333333,17.44908686666667,-3.508158333333336,-4.72726964882214,-2.2890470178445295,0.0,6.103515625e-05,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_8spf_sampling_arrshift_fop,ssdu_8spf_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,ttae_sec,0.00017438616071428572,15,10,2.952068266666666,9.06496686666667,-6.112898600000003,-8.599490912985932,-3.6263062870140663,0.0,6.103515625e-05,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_8spf_sampling_arrshift_fop,ssdu_8spf_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,wash_in_slope_err,0.08711381392045454,15,10,0.019834133333333333,0.023086533333333333,-0.003252399999999999,-0.008180303781011018,0.0016755037810110163,25.0,0.04791259765625,0.7916666666666666,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_8spf_sampling_arrshift_fop,ssdu_8spf_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,dc_mae,2.384185791015625e-07,25,0,0.60573356,0.59786912,0.007864439999999973,0.005614567179001826,0.010114312820998167,0.0,5.960464477539063e-08,1.0,b_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_8spf_sampling_arrshift_fop,ssdu_8spf_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,ssdu_nmse,3.087536969954916e-05,24,1,0.38166925,0.21561170833333332,0.1660575416666667,0.1489180910065877,0.18319699232674563,0.0,2.7015948487105512e-05,1.0,b_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_16spf_sampling_arrshift_fop,ssdu_16spf_sampling,16,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,ssim,6.502324884588069e-08,25,0,0.92980428,0.9000120399999999,0.029792240000000136,0.026188615394648777,0.03339586460535123,0.0,5.960464477539063e-08,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_16spf_sampling_arrshift_fop,ssdu_16spf_sampling,16,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,psnr,6.502324884588069e-08,25,0,30.43603936,29.9410408,0.4949985599999991,0.3959352280808188,0.5940618919191814,0.0,5.960464477539063e-08,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_16spf_sampling_arrshift_fop,ssdu_16spf_sampling,16,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,lpips,6.502324884588069e-08,25,0,0.03331928,0.05111760000000001,-0.017798320000000013,-0.020013854106852,-0.015582785893148,0.0,5.960464477539063e-08,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_16spf_sampling_arrshift_fop,ssdu_16spf_sampling,16,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_corr,0.00017438616071428572,15,10,0.9895747999999999,0.9565116666666669,0.033063133333332995,0.018122743468438875,0.04800352319822778,0.0,6.103515625e-05,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_16spf_sampling_arrshift_fop,ssdu_16spf_sampling,16,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_mae,0.4326714409722222,15,10,1.5774813333333335,1.7076821333333334,-0.1302007999999999,-0.3978025472915424,0.1374009472915425,44.0,0.389404296875,0.6333333333333333,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_16spf_sampling_arrshift_fop,ssdu_16spf_sampling,16,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,iauc10_err,0.20827073317307693,15,10,13.195815666666666,14.981775933333337,-1.7859602666666703,-4.2480603304398725,0.6761397971065388,33.0,0.1353759765625,0.725,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_16spf_sampling_arrshift_fop,ssdu_16spf_sampling,16,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,ttae_sec,0.00017438616071428572,15,10,1.8751655333333332,4.281696666666666,-2.406531133333333,-3.5683055479163803,-1.2447567187502857,0.0,6.103515625e-05,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_16spf_sampling_arrshift_fop,ssdu_16spf_sampling,16,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,wash_in_slope_err,0.002899169921875,15,10,0.0198352,0.025957333333333336,-0.006122133333333335,-0.01104343299321707,-0.0012008336734495957,7.0,0.00115966796875,0.9416666666666667,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_16spf_sampling_arrshift_fop,ssdu_16spf_sampling,16,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,dc_mae,0.0041751861572265625,25,0,0.6044119600000001,0.606082,-0.0016700399999999282,-0.0027063377002787903,-0.0006337422997212173,59.0,0.0041751861572265625,0.8184615384615385,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_16spf_sampling_arrshift_fop,ssdu_16spf_sampling,16,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,ssdu_nmse,3.087536969954916e-05,24,1,0.36619845833333337,0.306077875,0.060120583333333366,0.05248270313765708,0.06775846352900959,0.0,2.7015948487105512e-05,1.0,b_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_24spf_sampling_arrshift_fop,ssdu_24spf_sampling,24,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,ssim,6.502324884588069e-08,25,0,0.92697352,0.9084425199999999,0.018531000000000075,0.016663821974516442,0.020398178025483577,0.0,5.960464477539063e-08,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_24spf_sampling_arrshift_fop,ssdu_24spf_sampling,24,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,psnr,0.0003764033317565918,25,0,29.66241328,29.85799976,-0.19558647999999934,-0.2863959764382172,-0.10477698356178262,38.0,0.0003764033317565918,0.8830769230769231,b_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_24spf_sampling_arrshift_fop,ssdu_24spf_sampling,24,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,lpips,6.502324884588069e-08,25,0,0.0315888,0.046496640000000006,-0.014907840000000006,-0.016475847668191428,-0.013339832331808573,0.0,5.960464477539063e-08,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_24spf_sampling_arrshift_fop,ssdu_24spf_sampling,24,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_corr,0.00017438616071428572,15,10,0.9926892666666665,0.9678331333333332,0.024856133333333252,0.015577528952029965,0.034134737714636695,0.0,6.103515625e-05,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_24spf_sampling_arrshift_fop,ssdu_24spf_sampling,24,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_mae,0.0511474609375,15,10,1.3278570666666667,1.5853126000000002,-0.2574555333333335,-0.47260329724450617,-0.04230776942216047,21.0,0.02557373046875,0.825,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_24spf_sampling_arrshift_fop,ssdu_24spf_sampling,24,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,iauc10_err,0.234527587890625,15,10,18.5453574,21.737256,-3.1918985999999983,-6.9856604182173925,0.6018632182173906,36.0,0.1876220703125,0.7,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_24spf_sampling_arrshift_fop,ssdu_24spf_sampling,24,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,ttae_sec,0.04125936062163155,15,10,1.0798672666666667,2.898433533333333,-1.8185662666666662,-3.269141237907987,-0.36799129542534637,15.0,0.018566712279734197,0.875,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_24spf_sampling_arrshift_fop,ssdu_24spf_sampling,24,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,wash_in_slope_err,0.4781943873355263,15,10,0.013669600000000002,0.012669199999999999,0.0010004000000000037,-0.001811344927610636,0.003812144927610636,46.0,0.45428466796875,0.6166666666666667,b_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_24spf_sampling_arrshift_fop,ssdu_24spf_sampling,24,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,dc_mae,6.834665934244792e-06,25,0,0.5664941200000001,0.57029068,-0.003796559999999949,-0.005090003928165141,-0.002503116071834868,10.0,2.562999725341797e-06,0.9692307692307692,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_24spf_sampling_arrshift_fop,ssdu_24spf_sampling,24,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,ssdu_nmse,3.087536969954916e-05,24,1,0.354672125,0.313715125,0.04095700000000002,0.0343435499113665,0.047570450088633504,0.0,2.7015948487105512e-05,1.0,b_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_36spf_sampling_arrshift_fop,ssdu_36spf_sampling,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,ssim,6.502324884588069e-08,25,0,0.9241147200000002,0.9063085599999999,0.017806160000000237,0.015940985466975498,0.019671334533024498,0.0,5.960464477539063e-08,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_36spf_sampling_arrshift_fop,ssdu_36spf_sampling,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,psnr,6.502324884588069e-08,25,0,29.11283444,29.617301360000003,-0.5044669200000023,-0.5871903103925008,-0.42174352960749883,0.0,5.960464477539063e-08,1.0,b_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_36spf_sampling_arrshift_fop,ssdu_36spf_sampling,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,lpips,6.502324884588069e-08,25,0,0.030050600000000004,0.047595,-0.017544399999999995,-0.01910382080377952,-0.015984979196220484,0.0,5.960464477539063e-08,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_36spf_sampling_arrshift_fop,ssdu_36spf_sampling,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_corr,0.00017438616071428572,15,10,0.9971876000000001,0.9846930666666666,0.012494533333333502,0.0035196665606823264,0.021469400105984353,0.0,6.103515625e-05,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_36spf_sampling_arrshift_fop,ssdu_36spf_sampling,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_mae,0.7197265625,15,10,1.0033016000000001,0.9622504,0.041051200000000176,-0.11412858772313594,0.19623098772313596,53.0,0.7197265625,0.5583333333333333,b_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_36spf_sampling_arrshift_fop,ssdu_36spf_sampling,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,iauc10_err,0.22509765625,15,10,28.991212666666666,26.102194866666665,2.8890178000000013,-2.2298595126971907,8.007895112697192,35.0,0.1688232421875,0.7083333333333333,b_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_36spf_sampling_arrshift_fop,ssdu_36spf_sampling,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,ttae_sec,0.09103989709095274,15,10,0.9570144666666667,1.6927586000000001,-0.7357441333333334,-1.8665142170803826,0.3950259504137158,18.0,0.05462393825457164,0.85,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_36spf_sampling_arrshift_fop,ssdu_36spf_sampling,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,wash_in_slope_err,0.4326714409722222,15,10,0.009796266666666666,0.011907466666666667,-0.0021112000000000006,-0.006369556711138433,0.002147156711138433,44.0,0.389404296875,0.6333333333333333,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_36spf_sampling_arrshift_fop,ssdu_36spf_sampling,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,dc_mae,2.384185791015625e-07,25,0,0.52169716,0.5275443599999999,-0.005847199999999941,-0.007133719432297444,-0.004560680567702567,0.0,5.960464477539063e-08,1.0,a_better
accel_sweep,BRISKNet_vs_SSDU,BRISKNet,SSDU,ei_36spf_sampling_arrshift_fop,ssdu_36spf_sampling,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,ssdu_nmse,3.087536969954916e-05,24,1,0.39113429166666663,0.353432625,0.03770166666666663,0.031249775099881884,0.044153558233451455,0.0,2.7015948487105512e-05,1.0,b_better
ei_ablation,EI_vs_MC,EI+MC,MC-only,ei_8spf_sampling_arrshift_fop,mc_8spf_slice_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,ssim,5.960464477539063e-08,25,0,0.91841324,0.8845108,0.03390243999999998,0.03010785699576545,0.03769702300423459,0.0,5.960464477539063e-08,1.0,a_better
ei_ablation,EI_vs_MC,EI+MC,MC-only,ei_8spf_sampling_arrshift_fop,mc_8spf_slice_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,psnr,5.960464477539063e-08,25,0,30.16597952,29.50286796,0.6631115600000008,0.5684793194002925,0.757743800599708,0.0,5.960464477539063e-08,1.0,a_better
ei_ablation,EI_vs_MC,EI+MC,MC-only,ei_8spf_sampling_arrshift_fop,mc_8spf_slice_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,lpips,5.960464477539063e-08,25,0,0.05249264,0.09305515999999998,-0.040562519999999984,-0.043581442108311066,-0.03754359789168893,0.0,5.960464477539063e-08,1.0,a_better
ei_ablation,EI_vs_MC,EI+MC,MC-only,ei_8spf_sampling_arrshift_fop,mc_8spf_slice_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_corr,0.000152587890625,15,10,0.9865469333333333,0.9705518000000001,0.015995133333333245,0.010174560903714585,0.02181570576295205,0.0,6.103515625e-05,1.0,a_better
ei_ablation,EI_vs_MC,EI+MC,MC-only,ei_8spf_sampling_arrshift_fop,mc_8spf_slice_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_mae,0.000152587890625,15,10,1.6366159999999996,1.7648437333333333,-0.1282277333333337,-0.179093223872571,-0.07736224279409568,0.0,6.103515625e-05,1.0,a_better
ei_ablation,EI_vs_MC,EI+MC,MC-only,ei_8spf_sampling_arrshift_fop,mc_8spf_slice_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,iauc10_err,0.97796630859375,15,10,13.940928533333333,13.695170466666665,0.24575806666666722,-0.6347152976084218,1.1262314309417552,56.0,0.846923828125,0.5333333333333333,b_better
ei_ablation,EI_vs_MC,EI+MC,MC-only,ei_8spf_sampling_arrshift_fop,mc_8spf_slice_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,ttae_sec,0.97796630859375,15,10,2.952068266666666,3.1932606666666663,-0.24119240000000008,-0.8191795136490476,0.3367947136490475,59.0,0.97796630859375,0.5083333333333333,a_better
ei_ablation,EI_vs_MC,EI+MC,MC-only,ei_8spf_sampling_arrshift_fop,mc_8spf_slice_sampling,8,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,wash_in_slope_err,0.97796630859375,15,10,0.019834133333333333,0.02000086666666667,-0.0001667333333333354,-0.001492241542173708,0.0011587748755070419,52.0,0.67877197265625,0.5666666666666667,a_better
